0	0.000000	2.447883e-01	2.042456e-01	-5.764477e-03	-2.356412e-02	2.280708e-02	4.025266e-03
1	0.000000	-3.925971e-02	-7.256928e-01	-7.693306e-03	2.006119e-02	-1.169759e-03	-1.173701e-03
2	0.000000	-5.347431e-01	8.262940e-01	-3.615418e-05	-1.471870e-02	-9.415407e-03	-8.676031e-08
3	0.000000	3.410956e-01	1.499441e+00	2.305485e-02	-1.311557e-02	4.292250e-03	4.116866e-04
4	0.000000	3.171142e+00	-3.978931e+00	-5.442317e-02	5.816518e-03	5.063863e-03	-1.511852e-04
5	0.000000	5.585802e+00	-8.274242e+00	-7.845554e-02	4.319367e-03	3.112562e-03	-2.258307e-04
6	0.000000	1.529484e+01	1.252474e+01	-1.516300e-01	-2.515491e-03	2.864635e-03	4.315440e-05
7	0.000000	2.947220e+01	-5.163272e+00	-5.729644e-01	5.268680e-04	3.116311e-03	-7.646810e-05
8	0.000000	1.412532e+01	-3.114457e+01	-7.520098e-01	2.929858e-03	6.182602e-04	-9.151424e-04
0	1.000000	2.201070e-01	2.261205e-01	-1.712902e-03	-2.571769e-02	2.081023e-02	4.059640e-03
1	1.000000	-1.918339e-02	-7.265829e-01	-8.864042e-03	2.008372e-02	-6.101737e-04	-1.167321e-03
2	1.000000	-5.493788e-01	8.167503e-01	-3.623533e-05	-1.455049e-02	-9.670345e-03	-7.552825e-08
3	1.000000	3.279661e-01	1.503672e+00	2.346560e-02	-1.314275e-02	4.170248e-03	4.097967e-04
4	1.000000	3.176955e+00	-3.973863e+00	-5.457429e-02	5.809387e-03	5.072796e-03	-1.510628e-04
5	1.000000	5.590121e+00	-8.271128e+00	-7.868135e-02	4.317705e-03	3.115022e-03	-2.258073e-04
6	1.000000	1.529232e+01	1.252760e+01	-1.515868e-01	-2.516077e-03	2.864155e-03	4.316020e-05
7	1.000000	2.947273e+01	-5.160156e+00	-5.730408e-01	5.265426e-04	3.116368e-03	-7.646177e-05
8	1.000000	1.412825e+01	-3.114395e+01	-7.529249e-01	2.929754e-03	6.184905e-04	-9.151369e-04
0	2.000000	1.933529e-01	2.458660e-01	2.354803e-03	-2.768883e-02	1.855691e-02	4.056321e-03
1	2.000000	9.077163e-04	-7.269131e-01	-1.002795e-02	2.009076e-02	-5.033522e-05	-1.160045e-03
2	2.000000	-5.638440e-01	8.069533e-01	-3.630523e-05	-1.437781e-02	-9.922207e-03	-6.427608e-08
3	2.000000	3.148101e-01	1.507782e+00	2.387444e-02	-1.316880e-02	4.048213e-03	4.078783e-04
4	2.000000	3.182760e+00	-3.968786e+00	-5.472530e-02	5.802243e-03	5.081719e-03	-1.509400e-04
5	2.000000	5.594438e+00	-8.268012e+00	-7.890715e-02	4.316042e-03	3.117482e-03	-2.257839e-04
6	2.000000	1.528981e+01	1.253046e+01	-1.515437e-01	-2.516662e-03	2.863675e-03	4.316601e-05
7	2.000000	2.947326e+01	-5.157039e+00	-5.731173e-01	5.262172e-04	3.116425e-03	-7.645544e-05
8	2.000000	1.413118e+01	-3.114333e+01	-7.538400e-01	2.929649e-03	6.187207e-04	-9.151313e-04
0	3.000000	1.647293e-01	2.632343e-01	6.399739e-03	-2.943705e-02	1.606838e-02	4.013334e-03
1	3.000000	2.099812e-02	-7.266835e-01	-1.118413e-02	2.008232e-02	5.093310e-04	-1.151878e-03
2	3.000000	-5.781344e-01	7.969059e-01	-3.636388e-05	-1.420073e-02	-1.017091e-02	-5.300746e-08
3	3.000000	3.016285e-01	1.511769e+00	2.428135e-02	-1.319372e-02	3.926153e-03	4.059317e-04
4	3.000000	3.188559e+00	-3.963700e+00	-5.487617e-02	5.795084e-03	5.090632e-03	-1.508169e-04
5	3.000000	5.598753e+00	-8.264893e+00	-7.913292e-02	4.314377e-03	3.119940e-03	-2.257604e-04
6	3.000000	1.528729e+01	1.253333e+01	-1.515005e-01	-2.517248e-03	2.863195e-03	4.317181e-05
7	3.000000	2.947378e+01	-5.153923e+00	-5.731937e-01	5.258918e-04	3.116482e-03	-7.644912e-05
8	3.000000	1.413411e+01	-3.114271e+01	-7.547552e-01	2.929545e-03	6.189510e-04	-9.151257e-04
0	4.000000	1.344788e-01	2.780028e-01	1.038147e-02	-3.092493e-02	1.337429e-02	3.929667e-03
1	4.000000	4.107236e-02	-7.258945e-01	-1.233170e-02	2.005843e-02	1.068401e-03	-1.142827e-03
2	4.000000	-5.922455e-01	7.866114e-01	-3.641125e-05	-1.401930e-02	-1.041639e-02	-4.172606e-08
3	4.000000	2.884226e-01	1.515634e+00	2.468631e-02	-1.321751e-02	3.804079e-03	4.039572e-04
4	4.000000	3.194351e+00	-3.958605e+00	-5.502693e-02	5.787910e-03	5.099536e-03	-1.506934e-04
5	4.000000	5.603066e+00	-8.261772e+00	-7.935867e-02	4.312711e-03	3.122398e-03	-2.257368e-04
