0	0.000000	-20.209518	26.800066	-9.980491	0.000278	0.000515	-0.000010
0	10.000000	-20.206728	26.805208	-9.980589	0.000280	0.000513	-0.000009
0	20.000000	-20.203924	26.810332	-9.980681	0.000281	0.000511	-0.000009
0	30.000000	-20.201106	26.815437	-9.980765	0.000282	0.000510	-0.000008
0	40.000000	-20.198274	26.820524	-9.980843	0.000284	0.000508	-0.000007
0	50.000000	-20.195429	26.825592	-9.980914	0.000285	0.000506	-0.000007
0	60.000000	-20.192569	26.830642	-9.980978	0.000287	0.000504	-0.000006
0	70.000000	-20.189696	26.835674	-9.981035	0.000288	0.000502	-0.000005
0	80.000000	-20.186808	26.840687	-9.981085	0.000289	0.000500	-0.000005
0	90.000000	-20.183907	26.845682	-9.981129	0.000291	0.000499	-0.000004
0	100.000000	-20.180992	26.850658	-9.981165	0.000292	0.000497	-0.000003
0	110.000000	-20.178062	26.855615	-9.981195	0.000294	0.000495	-0.000003
0	120.000000	-20.175119	26.860555	-9.981218	0.000295	0.000493	-0.000002
0	130.000000	-20.172163	26.865475	-9.981233	0.000296	0.000491	-0.000001
0	140.000000	-20.169192	26.870378	-9.981243	0.000298	0.000489	-0.000001
0	150.000000	-20.166207	26.875261	-9.981245	0.000299	0.000487	0.000000
0	160.000000	-20.163209	26.880127	-9.981240	0.000301	0.000486	0.000001
0	170.000000	-20.160197	26.884973	-9.981228	0.000302	0.000484	0.000001
0	180.000000	-20.157171	26.889802	-9.981210	0.000303	0.000482	0.000002
0	190.000000	-20.154131	26.894612	-9.981185	0.000305	0.000480	0.000003
0	200.000000	-20.151077	26.899403	-9.981153	0.000306	0.000478	0.000004
0	210.000000	-20.148009	26.904176	-9.981114	0.000307	0.000476	0.000004
0	220.000000	-20.144928	26.908931	-9.981068	0.000309	0.000475	0.000005
0	230.000000	-20.141832	26.913667	-9.981015	0.000310	0.000473	0.000006
0	240.000000	-20.138723	26.918384	-9.980956	0.000312	0.000471	0.000006
0	250.000000	-20.135600	26.923083	-9.980890	0.000313	0.000469	0.000007
0	260.000000	-20.132463	26.927764	-9.980816	0.000314	0.000467	0.000008
0	270.000000	-20.129313	26.932426	-9.980736	0.000316	0.000465	0.000008
0	280.000000	-20.126149	26.937070	-9.980649	0.000317	0.000463	0.000009
0	290.000000	-20.122970	26.941695	-9.980556	0.000319	0.000462	0.000010
0	300.000000	-20.119778	26.946302	-9.980455	0.000320	0.000460	0.000010
0	310.000000	-20.116573	26.950890	-9.980348	0.000321	0.000458	0.000011
0	320.000000	-20.113353	26.955460	-9.980233	0.000323	0.000456	0.000012
0	330.000000	-20.110120	26.960011	-9.980112	0.000324	0.000454	0.000012
0	340.000000	-20.106873	26.964544	-9.979984	0.000325	0.000452	0.000013
0	350.000000	-20.103612	26.969058	-9.979850	0.000327	0.000451	0.000014
0	360.000000	-20.100337	26.973554	-9.979708	0.000328	0.000449	0.000015
0	370.000000	-20.097049	26.978032	-9.979560	0.000330	0.000447	0.000015
0	380.000000	-20.093746	26.982490	-9.979404	0.000331	0.000445	0.000016
0	390.000000	-20.090430	26.986931	-9.979242	0.000332	0.000443	0.000017
0	400.000000	-20.087101	26.991353	-9.979073	0.000334	0.000441	0.000017
0	410.000000	-20.083757	26.995756	-9.978898	0.000335	0.000439	0.000018
0	420.000000	-20.080400	27.000141	-9.978715	0.000336	0.000438	0.000019
0	430.000000	-20.077029	27.004508	-9.978525	0.000338	0.000436	0.000019
0	440.000000	-20.073644	27.008856	-9.978329	0.000339	0.000434	0.000020
0	450.000000	-20.070246	27.013186	-9.978126	0.000341	0.000432	0.000021
0	460.000000	-20.066834	27.017497	-9.977916	0.000342	0.000430	0.000021
0	470.000000	-20.063408	27.021789	-9.977699	0.000343	0.000428	0.000022
0	480.000000	-20.059968	27.026063	-9.977476	0.000345	0.000426	0.000023
0	490.000000	-20.056515	27.030319	-9.977245	0.000346	0.000425	0.000023
0	500.000000	-20.053048	27.034556	-9.977008	0.000347	0.000423	0.000024
0	510.000000	-20.049567	27.038775	-9.976764	0.000349	0.000421	0.000025
0	520.000000	-20.046073	27.042975	-9.976513	0.000350	0.000419	0.000025
0	530.000000	-20.042564	27.047157	-9.976256	0.000352	0.000417	0.000026
0	540.000000	-20.039042	27.051320	-9.975991	0.000353	0.000415	0.000027
0	550.000000	-20.035507	27.055465	-9.975720	0.000354	0.000414	0.000027
0	560.000000	-20.031958	27.059591	-9.975442	0.000356	0.000412	0.000028
0	570.000000	-20.028395	27.063698	-9.975157	0.000357	0.000410	0.000029
0	580.000000	-20.024818	27.067788	-9.974865	0.000358	0.000408	0.000030
0	590.000000	-20.021228	27.071858	-9.974566	0.000360	0.000406	0.000030
0	600.000000	-20.017624	27.075911	-9.974261	0.000361	0.000404	0.000031
0	610.000000	-20.014006	27.079944	-9.973949	0.000362	0.000402	0.000032
0	620.000000	-20.010374	27.083960	-9.973630	0.000364	0.000401	0.000032
0	630.000000	-20.006729	27.087956	-9.973304	0.000365	0.000399	0.000033
0	640.000000	-20.003071	27.091935	-9.972971	0.000367	0.000397	0.000034
0	650.000000	-19.999398	27.095894	-9.972632	0.000368	0.000395	0.000034
0	660.000000	-19.995712	27.099835	-9.972285	0.000369	0.000393	0.000035
0	670.000000	-19.992013	27.103758	-9.971932	0.000371	0.000391	0.000036
0	680.000000	-19.988299	27.107662	-9.971572	0.000372	0.000389	0.000036
0	690.000000	-19.984572	27.111548	-9.971206	0.000373	0.000388	0.000037
0	700.000000	-19.980832	27.115415	-9.970832	0.000375	0.000386	0.000038
0	710.000000	-19.977077	27.119264	-9.970452	0.000376	0.000384	0.000038
0	720.000000	-19.973309	27.123094	-9.970064	0.000377	0.000382	0.000039
0	730.000000	-19.969528	27.126906	-9.969671	0.000379	0.000380	0.000040
0	740.000000	-19.965733	27.130699	-9.969270	0.000380	0.000378	0.000040
0	750.000000	-19.961924	27.134473	-9.968862	0.000382	0.000377	0.000041
0	760.000000	-19.958101	27.138229	-9.968448	0.000383	0.000375	0.000042
0	770.000000	-19.954265	27.141967	-9.968027	0.000384	0.000373	0.000042
0	780.000000	-19.950416	27.145686	-9.967599	0.000386	0.000371	0.000043
0	790.000000	-19.946552	27.149386	-9.967164	0.000387	0.000369	0.000044
0	800.000000	-19.942675	27.153068	-9.966722	0.000388	0.000367	0.000044
0	810.000000	-19.938785	27.156732	-9.966274	0.000390	0.000365	0.000045
0	820.000000	-19.934881	27.160377	-9.965819	0.000391	0.000364	0.000046
0	830.000000	-19.930963	27.164003	-9.965357	0.000392	0.000362	0.000047
0	840.000000	-19.927032	27.167611	-9.964888	0.000394	0.000360	0.000047
0	850.000000	-19.923087	27.171200	-9.964413	0.000395	0.000358	0.000048
0	860.000000	-19.919128	27.174771	-9.963930	0.000397	0.000356	0.000049
0	870.000000	-19.915156	27.178323	-9.963441	0.000398	0.000354	0.000049
0	880.000000	-19.911170	27.181857	-9.962945	0.000399	0.000352	0.000050
0	890.000000	-19.907171	27.185372	-9.962442	0.000401	0.000351	0.000051
0	900.000000	-19.903158	27.188869	-9.961933	0.000402	0.000349	0.000051
0	910.000000	-19.899132	27.192347	-9.961416	0.000403	0.000347	0.000052
0	920.000000	-19.895092	27.195806	-9.960893	0.000405	0.000345	0.000053
0	930.000000	-19.891038	27.199247	-9.960363	0.000406	0.000343	0.000053
0	940.000000	-19.886971	27.202670	-9.959826	0.000407	0.000341	0.000054
0	950.000000	-19.882891	27.206074	-9.959283	0.000409	0.000339	0.000055
0	960.000000	-19.878796	27.209459	-9.958733	0.000410	0.000338	0.000055
0	970.000000	-19.874688	27.212826	-9.958176	0.000411	0.000336	0.000056
0	980.000000	-19.870567	27.216174	-9.957612	0.000413	0.000334	0.000057
0	990.000000	-19.866432	27.219503	-9.957041	0.000414	0.000332	0.000057
0	1000.000000	-19.862284	27.222814	-9.956463	0.000416	0.000330	0.000058
0	1010.000000	-19.858122	27.226107	-9.955879	0.000417	0.000328	0.000059
0	1020.000000	-19.853946	27.229381	-9.955288	0.000418	0.000326	0.000059
0	1030.000000	-19.849757	27.232636	-9.954690	0.000420	0.000325	0.000060
0	1040.000000	-19.845554	27.235873	-9.954086	0.000421	0.000323	0.000061
0	1050.000000	-19.841338	27.239091	-9.953474	0.000422	0.000321	0.000061
0	1060.000000	-19.837108	27.242291	-9.952856	0.000424	0.000319	0.000062
0	1070.000000	-19.832865	27.245472	-9.952231	0.000425	0.000317	0.000063
0	1080.000000	-19.828608	27.248634	-9.951599	0.000426	0.000315	0.000064
0	1090.000000	-19.824338	27.251778	-9.950960	0.000428	0.000313	0.000064
0	1100.000000	-19.820054	27.254903	-9.950315	0.000429	0.000312	0.000065
0	1110.000000	-19.815757	27.258010	-9.949663	0.000430	0.000310	0.000066
0	1120.000000	-19.811446	27.261098	-9.949004	0.000432	0.000308	0.000066
0	1130.000000	-19.807122	27.264168	-9.948338	0.000433	0.000306	0.000067
0	1140.000000	-19.802784	27.267219	-9.947666	0.000434	0.000304	0.000068
0	1150.000000	-19.798432	27.270251	-9.946986	0.000436	0.000302	0.000068
0	1160.000000	-19.794068	27.273265	-9.946300	0.000437	0.000300	0.000069
0	1170.000000	-19.789689	27.276260	-9.945607	0.000439	0.000299	0.000070
0	1180.000000	-19.785297	27.279236	-9.944908	0.000440	0.000297	0.000070
0	1190.000000	-19.780892	27.282194	-9.944201	0.000441	0.000295	0.000071
0	1200.000000	-19.776473	27.285133	-9.943488	0.000443	0.000293	0.000072
0	1210.000000	-19.772041	27.288054	-9.942768	0.000444	0.000291	0.000072
0	1220.000000	-19.767595	27.290956	-9.942041	0.000445	0.000289	0.000073
0	1230.000000	-19.763135	27.293839	-9.941308	0.000447	0.000287	0.000074
0	1240.000000	-19.758663	27.296704	-9.940567	0.000448	0.000286	0.000074
0	1250.000000	-19.754176	27.299550	-9.939820	0.000449	0.000284	0.000075
0	1260.000000	-19.749676	27.302378	-9.939066	0.000451	0.000282	0.000076
0	1270.000000	-19.745163	27.305187	-9.938305	0.000452	0.000280	0.000076
0	1280.000000	-19.740636	27.307977	-9.937538	0.000453	0.000278	0.000077
0	1290.000000	-19.736096	27.310749	-9.936764	0.000455	0.000276	0.000078
0	1300.000000	-19.731542	27.313502	-9.935983	0.000456	0.000274	0.000078
0	1310.000000	-19.726975	27.316236	-9.935195	0.000457	0.000273	0.000079
0	1320.000000	-19.722395	27.318952	-9.934400	0.000459	0.000271	0.000080
0	1330.000000	-19.717800	27.321649	-9.933599	0.000460	0.000269	0.000080
0	1340.000000	-19.713193	27.324327	-9.932790	0.000461	0.000267	0.000081
0	1350.000000	-19.708572	27.326987	-9.931976	0.000463	0.000265	0.000082
0	1360.000000	-19.703937	27.329628	-9.931154	0.000464	0.000263	0.000083
0	1370.000000	-19.699289	27.332250	-9.930325	0.000465	0.000261	0.000083
0	1380.000000	-19.694628	27.334854	-9.929490	0.000467	0.000259	0.000084
0	1390.000000	-19.689953	27.337439	-9.928648	0.000468	0.000258	0.000085
0	1400.000000	-19.685265	27.340006	-9.927799	0.000470	0.000256	0.000085
0	1410.000000	-19.680563	27.342553	-9.926943	0.000471	0.000254	0.000086
0	1420.000000	-19.675848	27.345082	-9.926081	0.000472	0.000252	0.000087
0	1430.000000	-19.671119	27.347593	-9.925212	0.000474	0.000250	0.000087
0	1440.000000	-19.666377	27.350085	-9.924336	0.000475	0.000248	0.000088
0	1450.000000	-19.661622	27.352558	-9.923453	0.000476	0.000246	0.000089
0	1460.000000	-19.656853	27.355012	-9.922563	0.000478	0.000244	0.000089
0	1470.000000	-19.652071	27.357448	-9.921667	0.000479	0.000243	0.000090
0	1480.000000	-19.647275	27.359864	-9.920764	0.000480	0.000241	0.000091
0	1490.000000	-19.642466	27.362263	-9.919854	0.000482	0.000239	0.000091
0	1500.000000	-19.637643	27.364642	-9.918937	0.000483	0.000237	0.000092
0	1510.000000	-19.632807	27.367003	-9.918014	0.000484	0.000235	0.000093
0	1520.000000	-19.627957	27.369345	-9.917083	0.000486	0.000233	0.000093
0	1530.000000	-19.623094	27.371669	-9.916146	0.000487	0.000231	0.000094
0	1540.000000	-19.618218	27.373973	-9.915203	0.000488	0.000230	0.000095
0	1550.000000	-19.613328	27.376259	-9.914252	0.000490	0.000228	0.000095
0	1560.000000	-19.608425	27.378526	-9.913295	0.000491	0.000226	0.000096
0	1570.000000	-19.603509	27.380775	-9.912330	0.000492	0.000224	0.000097
0	1580.000000	-19.598579	27.383005	-9.911359	0.000494	0.000222	0.000097
0	1590.000000	-19.593635	27.385216	-9.910382	0.000495	0.000220	0.000098
0	1600.000000	-19.588678	27.387408	-9.909397	0.000496	0.000218	0.000099
0	1610.000000	-19.583708	27.389582	-9.908406	0.000498	0.000216	0.000099
0	1620.000000	-19.578725	27.391736	-9.907408	0.000499	0.000215	0.000100
0	1630.000000	-19.573728	27.393873	-9.906403	0.000500	0.000213	0.000101
0	1640.000000	-19.568717	27.395990	-9.905391	0.000502	0.000211	0.000102
0	1650.000000	-19.563693	27.398088	-9.904373	0.000503	0.000209	0.000102
0	1660.000000	-19.558656	27.400168	-9.903348	0.000504	0.000207	0.000103
0	1670.000000	-19.553606	27.402229	-9.902316	0.000506	0.000205	0.000104
0	1680.000000	-19.548542	27.404272	-9.901277	0.000507	0.000203	0.000104
0	1690.000000	-19.543464	27.406295	-9.900232	0.000508	0.000201	0.000105
0	1700.000000	-19.538374	27.408300	-9.899179	0.000510	0.000200	0.000106
0	1710.000000	-19.533269	27.410286	-9.898120	0.000511	0.000198	0.000106
0	1720.000000	-19.528152	27.412253	-9.897054	0.000512	0.000196	0.000107
0	1730.000000	-19.523021	27.414201	-9.895982	0.000514	0.000194	0.000108
0	1740.000000	-19.517877	27.416131	-9.894902	0.000515	0.000192	0.000108
0	1750.000000	-19.512719	27.418042	-9.893816	0.000516	0.000190	0.000109
0	1760.000000	-19.507548	27.419934	-9.892723	0.000518	0.000188	0.000110
0	1770.000000	-19.502363	27.421807	-9.891623	0.000519	0.000186	0.000110
0	1780.000000	-19.497166	27.423661	-9.890517	0.000520	0.000184	0.000111
0	1790.000000	-19.491954	27.425497	-9.889403	0.000522	0.000183	0.000112
0	1800.000000	-19.486730	27.427313	-9.888283	0.000523	0.000181	0.000112
0	1810.000000	-19.481492	27.429111	-9.887156	0.000524	0.000179	0.000113
0	1820.000000	-19.476241	27.430890	-9.886022	0.000526	0.000177	0.000114
0	1830.000000	-19.470976	27.432651	-9.884882	0.000527	0.000175	0.000114
0	1840.000000	-19.465698	27.434392	-9.883735	0.000528	0.000173	0.000115
0	1850.000000	-19.460406	27.436115	-9.882581	0.000530	0.000171	0.000116
0	1860.000000	-19.455102	27.437819	-9.881420	0.000531	0.000169	0.000116
0	1870.000000	-19.449784	27.439503	-9.880252	0.000532	0.000168	0.000117
0	1880.000000	-19.444452	27.441170	-9.879078	0.000534	0.000166	0.000118
0	1890.000000	-19.439107	27.442817	-9.877896	0.000535	0.000164	0.000118
0	1900.000000	-19.433749	27.444445	-9.876708	0.000536	0.000162	0.000119
0	1910.000000	-19.428377	27.446055	-9.875513	0.000538	0.000160	0.000120
0	1920.000000	-19.422992	27.447645	-9.874312	0.000539	0.000158	0.000120
0	1930.000000	-19.417594	27.449217	-9.873104	0.000540	0.000156	0.000121
0	1940.000000	-19.412183	27.450770	-9.871888	0.000542	0.000154	0.000122
0	1950.000000	-19.406758	27.452304	-9.870666	0.000543	0.000152	0.000123
0	1960.000000	-19.401319	27.453819	-9.869438	0.000545	0.000151	0.000123
0	1970.000000	-19.395868	27.455315	-9.868202	0.000546	0.000149	0.000124
0	1980.000000	-19.390403	27.456793	-9.866960	0.000547	0.000147	0.000125
0	1990.000000	-19.384924	27.458251	-9.865711	0.000549	0.000145	0.000125
0	2000.000000	-19.379432	27.459691	-9.864455	0.000550	0.000143	0.000126
0	2010.000000	-19.373927	27.461111	-9.863192	0.000551	0.000141	0.000127
0	2020.000000	-19.368409	27.462513	-9.861922	0.000553	0.000139	0.000127
0	2030.000000	-19.362877	27.463896	-9.860646	0.000554	0.000137	0.000128
0	2040.000000	-19.357332	27.465260	-9.859363	0.000555	0.000135	0.000129
0	2050.000000	-19.351774	27.466604	-9.858073	0.000557	0.000134	0.000129
0	2060.000000	-19.346202	27.467930	-9.856777	0.000558	0.000132	0.000130
0	2070.000000	-19.340617	27.469238	-9.855473	0.000559	0.000130	0.000131
0	2080.000000	-19.335018	27.470526	-9.854163	0.000561	0.000128	0.000131
0	2090.000000	-19.329407	27.471795	-9.852846	0.000562	0.000126	0.000132
0	2100.000000	-19.323781	27.473045	-9.851522	0.000563	0.000124	0.000133
0	2110.000000	-19.318143	27.474276	-9.850191	0.000565	0.000122	0.000133
0	2120.000000	-19.312491	27.475489	-9.848854	0.000566	0.000120	0.000134
0	2130.000000	-19.306826	27.476682	-9.847509	0.000567	0.000118	0.000135
0	2140.000000	-19.301148	27.477856	-9.846158	0.000569	0.000116	0.000135
0	2150.000000	-19.295456	27.479012	-9.844801	0.000570	0.000115	0.000136
0	2160.000000	-19.289751	27.480148	-9.843436	0.000571	0.000113	0.000137
0	2170.000000	-19.284032	27.481266	-9.842064	0.000573	0.000111	0.000137
0	2180.000000	-19.278301	27.482364	-9.840686	0.000574	0.000109	0.000138
0	2190.000000	-19.272555	27.483444	-9.839301	0.000575	0.000107	0.000139
0	2200.000000	-19.266797	27.484504	-9.837909	0.000577	0.000105	0.000140
0	2210.000000	-19.261025	27.485545	-9.836511	0.000578	0.000103	0.000140
0	2220.000000	-19.255240	27.486568	-9.835105	0.000579	0.000101	0.000141
0	2230.000000	-19.249442	27.487571	-9.833693	0.000581	0.000099	0.000142
0	2240.000000	-19.243630	27.488556	-9.832274	0.000582	0.000097	0.000142
0	2250.000000	-19.237805	27.489521	-9.830848	0.000583	0.000096	0.000143
0	2260.000000	-19.231967	27.490467	-9.829415	0.000584	0.000094	0.000144
0	2270.000000	-19.226115	27.491395	-9.827976	0.000586	0.000092	0.000144
0	2280.000000	-19.220250	27.492303	-9.826529	0.000587	0.000090	0.000145
0	2290.000000	-19.214372	27.493192	-9.825076	0.000588	0.000088	0.000146
0	2300.000000	-19.208480	27.494062	-9.823616	0.000590	0.000086	0.000146
0	2310.000000	-19.202575	27.494913	-9.822150	0.000591	0.000084	0.000147
0	2320.000000	-19.196657	27.495745	-9.820676	0.000592	0.000082	0.000148
0	2330.000000	-19.190726	27.496558	-9.819196	0.000594	0.000080	0.000148
0	2340.000000	-19.184781	27.497352	-9.817708	0.000595	0.000078	0.000149
0	2350.000000	-19.178823	27.498127	-9.816214	0.000596	0.000077	0.000150
0	2360.000000	-19.172851	27.498883	-9.814714	0.000598	0.000075	0.000150
0	2370.000000	-19.166866	27.499619	-9.813206	0.000599	0.000073	0.000151
0	2380.000000	-19.160868	27.500337	-9.811692	0.000600	0.000071	0.000152
0	2390.000000	-19.154857	27.501035	-9.810170	0.000602	0.000069	0.000152
0	2400.000000	-19.148832	27.501714	-9.808642	0.000603	0.000067	0.000153
0	2410.000000	-19.142794	27.502375	-9.807107	0.000604	0.000065	0.000154
0	2420.000000	-19.136743	27.503016	-9.805566	0.000606	0.000063	0.000155
0	2430.000000	-19.130678	27.503638	-9.804017	0.000607	0.000061	0.000155
0	2440.000000	-19.124600	27.504240	-9.802462	0.000608	0.000059	0.000156
0	2450.000000	-19.118509	27.504824	-9.800900	0.000610	0.000057	0.000157
0	2460.000000	-19.112404	27.505389	-9.799331	0.000611	0.000055	0.000157
0	2470.000000	-19.106286	27.505934	-9.797755	0.000612	0.000054	0.000158
0	2480.000000	-19.100155	27.506460	-9.796172	0.000614	0.000052	0.000159
0	2490.000000	-19.094010	27.506967	-9.794583	0.000615	0.000050	0.000159
0	2500.000000	-19.087853	27.507455	-9.792987	0.000616	0.000048	0.000160
0	2510.000000	-19.081682	27.507924	-9.791383	0.000618	0.000046	0.000161
0	2520.000000	-19.075497	27.508373	-9.789773	0.000619	0.000044	0.000161
0	2530.000000	-19.069299	27.508804	-9.788157	0.000620	0.000042	0.000162
0	2540.000000	-19.063088	27.509215	-9.786533	0.000622	0.000040	0.000163
0	2550.000000	-19.056864	27.509607	-9.784903	0.000623	0.000038	0.000163
0	2560.000000	-19.050626	27.509979	-9.783265	0.000624	0.000036	0.000164
0	2570.000000	-19.044375	27.510333	-9.781621	0.000626	0.000034	0.000165
0	2580.000000	-19.038111	27.510667	-9.779970	0.000627	0.000032	0.000165
0	2590.000000	-19.031834	27.510982	-9.778313	0.000628	0.000031	0.000166
0	2600.000000	-19.025543	27.511278	-9.776648	0.000630	0.000029	0.000167
0	2610.000000	-19.019238	27.511555	-9.774977	0.000631	0.000027	0.000167
0	2620.000000	-19.012921	27.511812	-9.773298	0.000632	0.000025	0.000168
0	2630.000000	-19.006590	27.512050	-9.771613	0.000634	0.000023	0.000169
0	2640.000000	-19.000246	27.512269	-9.769921	0.000635	0.000021	0.000170
0	2650.000000	-18.993889	27.512469	-9.768223	0.000636	0.000019	0.000170
0	2660.000000	-18.987518	27.512649	-9.766517	0.000638	0.000017	0.000171
0	2670.000000	-18.981134	27.512810	-9.764805	0.000639	0.000015	0.000172
0	2680.000000	-18.974737	27.512952	-9.763085	0.000640	0.000013	0.000172
0	2690.000000	-18.968326	27.513074	-9.761359	0.000642	0.000011	0.000173
0	2700.000000	-18.961902	27.513177	-9.759626	0.000643	0.000009	0.000174
0	2710.000000	-18.955465	27.513261	-9.757886	0.000644	0.000007	0.000174
0	2720.000000	-18.949015	27.513326	-9.756140	0.000646	0.000005	0.000175
0	2730.000000	-18.942551	27.513371	-9.754386	0.000647	0.000004	0.000176
0	2740.000000	-18.936074	27.513397	-9.752626	0.000648	0.000002	0.000176
0	2750.000000	-18.929583	27.513404	-9.750858	0.000650	-0.000000	0.000177
0	2760.000000	-18.923080	27.513391	-9.749084	0.000651	-0.000002	0.000178
0	2770.000000	-18.916563	27.513359	-9.747303	0.000652	-0.000004	0.000178
0	2780.000000	-18.910032	27.513308	-9.745516	0.000654	-0.000006	0.000179
0	2790.000000	-18.903489	27.513237	-9.743721	0.000655	-0.000008	0.000180
0	2800.000000	-18.896932	27.513147	-9.741919	0.000656	-0.000010	0.000180
0	2810.000000	-18.890362	27.513037	-9.740111	0.000658	-0.000012	0.000181
0	2820.000000	-18.883778	27.512908	-9.738296	0.000659	-0.000014	0.000182
0	2830.000000	-18.877181	27.512760	-9.736474	0.000660	-0.000016	0.000183
0	2840.000000	-18.870571	27.512593	-9.734645	0.000662	-0.000018	0.000183
0	2850.000000	-18.863948	27.512406	-9.732809	0.000663	-0.000020	0.000184
0	2860.000000	-18.857311	27.512199	-9.730966	0.000664	-0.000022	0.000185
0	2870.000000	-18.850661	27.511973	-9.729117	0.000666	-0.000024	0.000185
0	2880.000000	-18.843998	27.511728	-9.727260	0.000667	-0.000025	0.000186
0	2890.000000	-18.837321	27.511463	-9.725397	0.000668	-0.000027	0.000187
0	2900.000000	-18.830631	27.511179	-9.723527	0.000670	-0.000029	0.000187
0	2910.000000	-18.823928	27.510876	-9.721650	0.000671	-0.000031	0.000188
0	2920.000000	-18.817211	27.510553	-9.719766	0.000672	-0.000033	0.000189
0	2930.000000	-18.810481	27.510210	-9.717875	0.000674	-0.000035	0.000189
0	2940.000000	-18.803738	27.509848	-9.715978	0.000675	-0.000037	0.000190
0	2950.000000	-18.796982	27.509467	-9.714073	0.000676	-0.000039	0.000191
0	2960.000000	-18.790212	27.509066	-9.712162	0.000678	-0.000041	0.000191
0	2970.000000	-18.783429	27.508646	-9.710243	0.000679	-0.000043	0.000192
0	2980.000000	-18.776633	27.508206	-9.708318	0.000680	-0.000045	0.000193
0	2990.000000	-18.769823	27.507747	-9.706386	0.000682	-0.000047	0.000194
0	3000.000000	-18.763000	27.507268	-9.704447	0.000683	-0.000049	0.000194
0	3010.000000	-18.756164	27.506770	-9.702502	0.000684	-0.000051	0.000195
0	3020.000000	-18.749314	27.506252	-9.700549	0.000686	-0.000053	0.000196
0	3030.000000	-18.742451	27.505714	-9.698589	0.000687	-0.000055	0.000196
0	3040.000000	-18.735575	27.505157	-9.696623	0.000688	-0.000057	0.000197
0	3050.000000	-18.728685	27.504581	-9.694650	0.000690	-0.000059	0.000198
0	3060.000000	-18.721782	27.503985	-9.692669	0.000691	-0.000061	0.000198
0	3070.000000	-18.714866	27.503369	-9.690682	0.000692	-0.000063	0.000199
0	3080.000000	-18.707937	27.502734	-9.688688	0.000694	-0.000064	0.000200
0	3090.000000	-18.700994	27.502080	-9.686687	0.000695	-0.000066	0.000200
0	3100.000000	-18.694038	27.501405	-9.684680	0.000696	-0.000068	0.000201
0	3110.000000	-18.687068	27.500712	-9.682665	0.000698	-0.000070	0.000202
0	3120.000000	-18.680086	27.499998	-9.680643	0.000699	-0.000072	0.000203
0	3130.000000	-18.673090	27.499265	-9.678615	0.000700	-0.000074	0.000203
