-1.903643e+03	-1.052930e+03	-1.833551e+03	3.466689e+02	2.467956e+02	4.749088e+02
-1.762582e+03	-5.636923e+02	2.346978e+02	-2.099626e+02	-3.707589e+02	1.874824e+02
9.038157e+02	-3.045268e+02	8.369681e+01	-2.742304e+02	-5.386019e+02	-3.395528e+02
6.821103e+02	8.327086e+02	-3.519793e+02	1.137105e+02	-2.294523e+02	5.377386e+01
1.610919e+03	-3.363006e+03	1.369653e+03	7.093376e+01	-1.950598e+02	-9.549969e+01
-1.153784e+01	8.671172e+02	1.914564e+03	-2.154688e+02	-4.941023e+01	-3.819054e+02
-3.738925e+02	7.921205e+02	8.529592e+02	-4.649642e+02	2.244884e+02	-1.258068e+02
-1.943877e+03	-3.035967e+02	1.603046e+03	3.929321e+02	-1.502309e+02	-1.327369e+02
-9.188509e+01	1.375775e+02	1.140908e+02	-2.109186e+02	1.409192e+02	1.520085e+02
1.614612e+03	2.069016e+03	-1.142676e+03	2.488935e+00	8.518179e+01	-2.824301e+02
-5.326437e+02	-6.699184e+01	-3.013591e+02	4.369557e+02	1.765632e+02	-4.127002e+02
-1.471545e+03	-1.101740e+03	-2.351404e+02	-1.211507e+01	-3.176038e+01	8.304095e+01
-3.886779e+03	-4.129039e+03	1.380357e+03	-2.860197e+02	1.682487e+01	-1.080527e+02
-6.286075e+02	9.183805e+02	-1.138620e+03	-3.586083e+02	-4.015981e+02	-1.646139e+02
-8.481578e+02	-1.464992e+02	1.842846e+03	-6.211684e+02	-3.479055e+02	-2.749649e+02
4.109587e+02	-4.095504e+02	8.948078e+01	4.487376e+02	3.541801e+02	-3.363204e+02
-5.206380e+02	-1.234328e+03	5.549900e+02	-1.573306e+02	-6.501972e+01	-3.250072e+02
1.255253e+03	2.024803e+03	1.063086e+03	2.700097e+02	1.808525e+02	9.821198e+01
1.464748e+03	2.948000e+03	-5.186879e+03	-2.162427e+02	-2.244034e+02	-2.282951e+02
3.498757e+03	2.630167e+02	7.174339e+02	2.461771e+02	1.209850e+02	2.550067e+02
5.601559e+02	4.947470e+02	-4.194026e+02	1.840682e+02	-2.259708e+02	1.707321e+02
2.630620e+02	-1.194712e+03	-4.661858e+01	3.332570e+02	-2.397018e+02	-9.079132e+01
1.637169e+02	-1.003573e+03	-3.258181e+02	9.039354e+01	-1.020034e+02	-1.858692e+02
3.283588e+03	-2.714581e+02	-2.503748e+03	-6.086914e+01	9.855594e+01	2.248358e+02
-5.039243e+02	1.649164e+03	-1.557430e+02	5.426719e+01	2.144053e+02	4.324019e+01
1.901810e+03	2.375979e+03	2.789655e+03	-2.032081e+02	-1.746007e+02	3.790224e+01
-2.844306e+03	-3.267097e+03	-1.682371e+03	-3.548905e+01	7.214031e+01	4.097295e+02
-2.629502e+02	1.727826e+03	6.224039e+02	-3.702651e+02	2.104527e+02	3.038631e+01
4.235179e+02	-1.268490e+03	1.176590e+03	-5.562806e+01	-6.061606e+02	3.235820e+02
1.724621e+03	-3.687672e+03	3.040799e+03	-5.044965e-01	2.534329e+02	5.119194e+01
-4.768078e+03	4.049537e+03	-6.780366e+02	1.482758e+01	1.112415e+02	-2.803373e+02
-2.239351e+03	-3.244692e+03	-3.189507e+02	-2.579621e+02	-7.338304e+01	2.019855e+02
-9.250172e+02	1.424232e+03	-1.355067e+02	-3.094879e+02	-5.981906e+02	3.041187e+02
5.716473e+02	-2.083197e+02	-1.187915e+02	-3.955340e+02	-1.060131e+02	-4.190313e+01
-1.832524e+03	1.393098e+03	-1.301724e+03	-1.684974e+02	-1.081308e+02	1.599655e+02
1.845246e+03	1.631580e+03	1.035895e+03	-1.233294e+02	-3.628194e+02	-3.068577e+02
1.306240e+03	2.180749e+02	7.181808e+02	1.002193e+02	4.192565e+01	-3.409484e+02
5.123797e+02	2.264524e+02	-1.235811e+02	-7.074976e+01	-1.986405e+01	-4.697259e+02
-1.923219e+03	-3.264497e+02	-1.719800e+03	1.898430e+02	4.469277e+02	-2.524141e+02
1.497143e+03	-6.669591e+02	1.054927e+03	1.774640e+02	2.610109e+02	-5.683323e+02
-1.032336e+03	1.531953e+03	-3.632776e+01	3.264344e+02	-1.061615e+00	-1.283950e+01
-1.352543e+03	-5.437533e+02	5.015360e+02	-1.859138e+02	-2.092548e+02	2.599225e+01
-2.752994e+03	2.716126e+03	4.772289e+03	2.018029e+02	-1.237579e+02	2.659226e+00
7.960415e+02	3.097064e+01	3.092791e+02	-5.444178e+02	-7.132931e+01	1.087718e+01
-2.410846e+03	-5.875599e+02	3.087832e+03	-1.637905e+02	2.581542e+00	3.842887e+02
-2.393698e+02	4.548041e+02	1.637853e+03	-2.083059e+02	-1.024004e+02	4.108188e+02
1.957827e+03	7.288434e+02	-2.014760e+02	-1.277051e+02	4.230279e+02	1.827642e+02
3.677321e+03	1.361079e+03	2.670983e+03	-2.466823e+02	6.966321e+01	-1.216035e+02
7.957550e+01	3.678362e+02	4.214565e+02	5.521649e+01	2.012415e+02	3.464303e+02
-1.421245e+03	9.557000e+02	-5.655754e+03	3.179371e+01	-2.113167e+02	-4.261813e+01
3.934513e+02	-1.330324e+03	9.445169e+01	-9.750621e+01	3.828432e+02	1.438413e+01
-3.067158e+01	2.758495e+02	-2.904323e+02	7.425722e+02	1.124239e+02	-7.424756e+00
3.390817e+03	-1.791704e+03	-5.644815e+03	-1.350410e+02	2.221506e+02	3.525178e+01
5.910670e+02	2.929207e+02	-2.461013e+02	5.278618e+02	3.433820e+02	-3.256071e+01
-3.400764e+03	5.821408e+03	1.337484e+03	-1.730702e+02	1.101863e+01	-3.166418e+02
-4.414841e+02	-6.416861e+02	1.160207e+01	2.524132e+02	4.142285e+02	8.385577e+01
-1.801119e+03	1.983387e+01	-4.579391e+03	-1.325632e+02	1.075604e+02	1.726322e+01
-3.652746e+03	-4.419536e+03	7.375308e+02	-1.675871e+01	4.119064e+02	1.116077e+02
9.474304e+02	4.121761e+02	-1.026556e+03	-1.538878e+02	-4.792141e+00	2.096998e+02
8.944580e+02	-1.030736e+03	-1.633990e+03	2.930070e+02	3.789690e+02	-3.264083e+01
-1.721500e+02	1.291323e+03	-1.429545e+03	-2.514595e+02	3.879095e+02	4.956673e+01
7.058335e+02	-1.167213e+03	4.898036e+01	4.582970e+02	2.780420e+02	-3.241849e+01
-2.096432e+02	6.849049e+02	-1.856533e+02	-2.411610e+02	3.293475e+02	-2.319747e+02
1.169705e+03	5.671630e+02	1.964040e+03	3.284034e+02	-1.807055e+02	1.895274e+02
-1.519444e+03	2.476087e+03	-2.608980e+03	2.008304e+01	2.085259e+02	2.256629e+02
-7.455033e+02	5.921939e+02	1.523566e+02	-3.378920e+02	-1.781739e+02	-2.699514e+02
-1.175025e+03	1.681691e+02	2.305972e+02	1.680274e+02	7.567083e+01	-2.437064e+02
-1.086593e+02	-7.665034e+02	-2.219947e+03	1.800625e+02	-5.179376e+02	-8.269723e+01
-4.337290e+02	5.081939e+02	3.694332e+02	-4.987098e+02	-1.043942e+01	-3.588630e+02
1.838873e+03	-1.369022e+03	-1.963351e+03	2.686968e+02	2.760580e+02	-2.920664e+02
4.673600e+02	-4.840984e+02	-1.515823e+03	1.675810e+02	-9.991704e+01	1.157274e+01
-3.140537e+03	2.438838e+03	-9.157984e+02	2.598210e+02	3.205746e+02	-2.225597e+01
-5.084529e+02	-4.176628e+03	-4.521149e+02	-2.112856e+00	2.115638e+02	7.677388e+01
-3.841424e+02	-4.178398e+01	-3.778375e+01	-4.173888e+02	3.390083e+02	2.806331e+02
6.384552e+02	2.027365e+03	5.285673e+02	7.595757e+01	2.695341e+02	2.872329e+02
-5.052449e+02	3.264832e+03	2.212313e+03	1.389143e+02	-6.318341e+01	2.599003e+02
4.560262e+02	1.661936e+03	-4.771188e+02	8.496936e+01	-3.310775e+02	6.130983e+02
-1.203074e+03	-5.912586e+02	-1.801852e+03	1.396715e+01	2.097488e+02	5.374191e+01
-2.382274e+03	-6.126978e+01	2.596070e+02	-3.813320e+02	-1.536907e+02	4.391053e+02
-2.620581e+03	-1.373457e+03	-1.176001e+03	-4.496241e+02	-2.770094e+02	7.052135e+01
1.159271e+03	-2.036689e+02	9.592123e+01	-2.090029e+02	-3.344174e+02	-1.126410e+02
-2.519145e+03	3.365812e+03	-1.888116e+03	-1.873165e+02	2.158667e+02	5.500024e+01
-3.487652e+03	-3.097666e+03	4.187220e+02	2.576407e+02	-9.843484e+01	-5.833459e+01
-7.739978e+02	-3.174182e+03	-8.409290e+02	-9.293668e+01	-1.134274e+02	-2.976926e+02
2.339121e+03	-1.346664e+03	-2.478072e+03	2.697629e+02	1.087384e+02	1.921181e+02
-3.608486e+02	-2.906017e+02	7.085580e+02	-4.320782e+01	-2.080084e+01	1.964145e+02
-9.251434e+02	6.444758e+02	-1.688444e+02	-1.616619e+02	3.148188e+02	-3.857465e+02
-1.128748e+03	1.384055e+03	-1.735214e+03	1.935783e+02	-6.050169e+01	1.726753e+02
-2.423713e+03	-5.558673e+02	-1.008922e+03	-1.336250e+02	-9.612238e+01	3.506629e+02
-4.059910e+02	5.665042e+02	3.622499e+02	-1.665334e+00	-3.273500e+02	1.914434e+02
-4.312676e+02	4.809762e+02	-3.690350e+02	-4.405970e+02	8.440378e+01	-7.071230e+00
-1.971243e+02	-1.585158e+03	-1.300954e+03	2.557990e+02	2.000815e+01	1.427573e+01
3.881830e+03	1.166580e+03	3.336002e+02	1.556598e+02	3.189593e+02	-2.401459e+02
1.403809e+03	2.120527e+03	2.032733e+02	-2.287186e+02	-4.218069e+02	4.795827e+00
-8.432193e+02	3.146376e+03	-4.832812e+02	5.952046e+01	3.822195e+02	-2.949659e+02
-3.034920e+02	1.628605e+03	1.115285e+03	8.236895e+01	-3.484288e+02	2.833766e+02
-5.563590e+02	-9.794851e+00	1.902745e+01	-2.146585e+02	3.017322e+02	-4.959521e+01
7.103590e+00	6.620483e+03	-2.291753e+03	-2.022043e+02	-2.949460e+02	2.430324e+02
4.129625e+02	1.276177e+03	-1.357346e+02	-1.051367e+02	1.233732e+02	-3.602629e+02
7.745498e+02	2.076383e+03	1.322548e+03	3.475662e+02	2.522074e+02	2.700815e+02
2.492871e+02	1.363171e+03	-2.204746e+02	-2.307185e+02	-3.076128e+02	3.263358e+02
-2.187718e+02	-3.085125e+03	5.435159e+02	1.172872e+02	-2.830271e+01	-3.327331e+02
1.099312e+03	2.763852e+02	-1.965582e+02	-5.747687e+01	4.711577e+02	3.961891e+02
-8.352628e+01	-1.135599e+03	-3.502042e+02	4.107827e+02	2.468811e+02	-2.060432e+02
6.347888e+02	1.435041e+02	-3.880697e+02	8.435618e+01	1.129523e+02	-5.741021e+02
-2.787294e+03	-7.099348e+03	2.721217e+03	1.224458e+02	2.287895e+01	-1.425005e+02
5.495594e+02	6.452769e+02	-1.084566e+03	-1.267713e+02	1.599567e+02	-6.201389e+01
-6.889942e+00	-4.842711e+02	1.774650e+02	-2.800582e+02	6.244456e+00	4.332610e+02
2.432792e+03	-2.546212e+03	3.522723e+02	-3.603528e+01	-1.904054e+02	-3.157642e+01
1.382839e+03	1.046141e+03	2.330208e+03	1.092140e+02	3.268012e+02	6.664721e+01
-1.262974e+03	-5.668768e+02	-4.222114e+02	1.429228e+01	6.174660e+01	6.190522e+02
-2.876831e+03	2.361284e+03	-6.296522e+03	-1.105333e+02	4.474005e+01	-9.826772e+01
1.317166e+04	-9.790058e+02	1.153082e+02	-6.936687e+01	4.520541e+01	1.204133e+01
-2.118672e+03	1.472747e+03	-5.364557e+01	-2.424624e+02	-1.919349e+02	6.072111e+01
-3.548029e+02	-1.030709e+03	4.330258e+01	4.231694e+02	1.536544e+02	-6.326418e+02
3.163466e+02	1.117274e+03	-3.831103e+01	7.309589e+01	3.338250e+02	1.221564e+02
2.242568e+02	1.107632e+03	-4.681495e+02	2.085262e+02	3.258776e+02	-1.141391e+02
3.657884e+03	-4.196136e+03	2.704099e+03	1.320417e+01	2.612030e+02	-1.882494e+01
-2.325819e+03	-3.422204e+03	-1.325750e+03	1.015651e+02	-9.119695e+01	1.226410e+02
-4.994415e+02	6.725240e+02	4.501796e+02	1.513024e+02	3.693961e+02	4.559610e+02
-1.109581e+02	1.252017e+03	-1.291144e+03	-3.032490e+02	-2.044284e+02	3.822056e+02
-6.198844e+02	-2.131560e+02	1.008792e+03	-2.820938e+02	-4.730443e+02	3.275875e+02
2.140939e+03	1.498442e+03	2.593628e+03	7.135375e+01	-6.252745e+01	-4.150716e+02
8.285942e+01	1.174631e+02	8.007661e+02	-5.345475e+02	-3.821544e+02	-1.270356e+02
1.733552e+03	-2.828404e+03	2.859800e+03	-5.737493e+01	-2.261532e+02	-1.931473e+01
3.022499e+03	1.140442e+03	-2.231095e+03	-1.969331e+02	-1.079843e+02	2.348072e+02
-5.160236e+03	7.528409e+02	-4.494164e+03	-8.062054e+01	-2.619390e+02	-1.086463e+02
-6.894251e+02	1.776751e+03	-7.791164e+01	1.309714e+02	-8.402189e+00	-2.793040e+02
4.841970e+02	-1.159036e+03	-1.956786e+03	4.216724e+02	-5.866839e+01	-3.406243e+02
7.228508e+02	-2.077261e+03	1.784435e+03	4.344161e+01	2.005175e+02	-6.455353e+01
-6.944173e+02	4.256639e+02	-4.926516e+02	3.446682e+02	-5.817137e+01	3.416363e+01
2.957472e+02	-4.359958e+03	7.709706e+02	2.920930e+02	8.457352e+01	2.893788e+02
1.369860e+01	1.068069e+03	1.292076e+03	-1.876191e+02	1.688699e+02	3.835581e+02
1.279793e+03	-1.795747e+02	1.240545e+03	4.746275e+02	3.110424e+02	3.911749e+01
3.037190e+02	-2.541302e+02	3.638907e+02	6.934515e+01	1.271224e+02	3.726591e-01
-8.477997e+03	-4.592510e+02	-2.564457e+03	1.386760e+02	-2.149415e+02	-1.619832e+01
2.335666e+03	1.409252e+03	1.079986e+02	-5.996509e+01	4.582810e+02	-1.219458e+02
-2.659504e+03	8.904238e+02	6.911798e+02	4.070226e+02	-5.451613e+01	3.359114e+02
9.031821e+02	6.688162e+02	-2.863942e+02	2.006503e+02	-1.147399e+02	1.868394e+02
3.227659e+01	-8.710585e+02	-2.540687e+02	5.338638e+02	2.076557e+02	3.202880e+01
-5.204759e+02	-7.951785e+01	3.763179e+02	-1.453698e+02	4.330866e+02	5.431158e+01
-1.487057e+02	-2.011018e+03	-9.454820e+02	-8.768027e+01	-2.430133e+02	2.762943e+02
-3.446127e+02	4.345238e+03	-6.084219e+03	-4.699668e+01	-1.000017e+02	-1.478930e+02
4.660322e+03	2.582996e+03	-4.815602e+03	-2.416454e+02	5.262623e+01	-1.177157e+02
-3.119181e+02	-7.688826e+02	-3.659283e+02	-3.882002e+02	1.033658e+02	1.674340e+02
5.885584e+01	2.121977e+03	-4.900265e+03	-7.460792e+01	-2.644942e+01	-2.175331e+02
1.457660e+02	-3.011068e+02	7.539890e+02	-4.500898e+01	-2.037928e+01	8.872386e+01
9.970969e+02	-7.630135e+02	1.594944e+03	-1.772167e+02	-1.671861e+02	-3.128611e+02
-2.772918e+02	1.355004e+02	-8.039582e+01	-3.754787e+02	-1.123911e+02	-5.513050e+01
-1.272718e+03	1.198932e+03	-3.121370e+03	-1.541462e+02	1.025413e+02	2.437415e+02
1.128786e+03	5.823164e+02	-1.008493e+03	-4.344600e+01	4.406749e+02	-3.566855e+01
-8.592655e+02	1.160664e+03	1.191087e+03	-2.964398e+02	-2.096992e+02	7.935114e+01
9.354835e+02	1.743349e+03	7.129893e+02	4.333167e+02	8.423553e+01	5.602574e+02
1.830610e+03	-9.169998e+02	8.681130e+02	-2.201911e+02	6.384017e+01	3.706689e+01
-9.640007e+02	-1.323333e+03	2.317615e+02	-2.658156e+02	-3.998514e+02	-3.566790e+02
1.126704e+02	1.104797e+03	2.380613e+01	5.324031e+02	-1.717704e+02	6.722012e+01
-1.122538e+03	-3.842812e+02	1.607704e+02	-1.146927e+02	-4.307081e+02	-4.143675e+02
-1.733617e+01	-4.577119e+02	-9.578278e+02	-6.727328e+02	-3.168982e+01	5.061260e+02
4.717876e+02	5.693664e+02	-9.197042e+02	4.562831e+02	4.511025e+02	-2.579277e+02
1.161976e+02	7.841482e+02	-1.101075e+03	-2.480869e+02	3.790896e+02	-2.360953e+02
2.917746e+02	1.495693e+03	-2.987444e+03	-7.734603e+01	6.263386e+01	9.476204e+01
-6.195386e+02	-2.841300e+02	-5.306078e+03	-3.607336e+00	6.294573e+01	2.820543e+02
-3.539749e+03	-2.850052e+03	-3.173785e+03	-4.091618e+02	-1.193508e+02	5.359409e+01
2.550828e+02	1.922649e+02	2.208899e+03	-1.970268e+02	-2.378398e+02	5.929772e+01
-1.380395e+03	-7.778560e+02	1.014161e+02	-1.907820e+02	-1.780152e+02	-5.185492e+02
9.335313e+02	1.390476e+03	-1.121038e+02	2.674278e+01	3.329055e+01	1.379495e+02
2.662460e+02	1.398069e+01	2.696502e+02	-3.506991e+02	-2.560846e+02	2.881956e+02
-7.141550e+02	-3.863441e+02	7.036959e+00	9.568994e+01	-3.278925e+02	-3.117391e+02
-4.053600e+02	-7.093119e+02	7.956724e+02	2.065647e+02	5.580391e+02	-1.749569e+01
6.581965e+02	-3.174752e+02	-5.138455e+02	-9.691630e+01	4.833335e+01	3.303477e+01
4.013010e+03	-6.432790e+02	1.215287e+03	-2.578240e+01	-3.087123e+02	-8.876566e+01
1.639845e+03	8.686717e+02	-1.603764e+03	2.518208e+02	9.662239e-01	5.104921e+01
6.296228e+03	-3.543540e+03	-5.339320e+03	1.737584e+02	-6.394144e+01	1.308258e+02
-2.298431e+03	-3.091866e+03	-1.396277e+03	2.221543e+02	2.662157e+02	3.310313e+02
8.313463e+02	5.933582e+02	-6.381313e+02	1.483581e+02	3.260423e+02	7.853780e+01
1.944205e+03	1.036096e+03	-8.590187e+02	-1.118287e+02	4.317108e+02	6.461970e+01
-6.211628e+02	8.818371e+02	6.877113e+02	7.064181e+01	3.891253e+02	-1.046591e+02
3.144349e+02	4.089875e+02	1.312382e+03	-3.084492e+02	-9.046649e+01	-1.222395e+02
-2.335575e+02	-2.357393e+03	1.507772e+03	-6.906289e+01	-4.283761e+01	-1.415362e+02
2.876983e+02	1.171349e+02	2.757723e+03	1.514975e+02	-1.005786e+01	8.970483e+01
4.226910e+03	-5.608825e+03	-5.478441e+03	1.154805e+02	1.081505e+02	3.367632e+01
2.528853e+03	6.698230e+02	1.322691e+03	-2.165071e+02	1.626428e+02	3.536752e+01
2.198414e+03	-2.414280e+03	1.161450e+03	1.795660e+02	5.178959e+00	2.988655e+02
-1.570744e+03	-8.518326e+02	2.087522e+02	-5.729309e+02	-1.664119e+02	3.197421e+02
-2.327312e+03	4.863314e+02	1.320132e+03	-1.253047e+02	3.528677e+02	1.619405e+02
-1.641362e+03	2.835305e+02	2.464485e+03	4.315085e+02	1.427518e+02	1.405203e+02
5.618590e+02	8.030223e+02	-5.215214e+02	-6.400813e+02	1.168061e+02	3.754967e+02
-1.807986e+02	-1.284507e+00	-3.631514e+02	-4.349810e+02	-1.264644e+02	9.816073e+01
1.597942e+03	-7.786574e+02	-4.123237e+02	-1.764471e+02	-2.487357e+01	-2.067203e+02
-1.777618e+03	4.926495e+02	4.229285e+03	-1.390048e+01	2.491807e+02	-2.214100e+02
1.230665e+03	-4.991895e+03	4.779303e+03	1.751029e+02	-1.025409e+02	-2.576586e+02
-6.367015e+02	-2.393807e+02	9.121145e+02	-4.364627e+01	-8.530478e+01	1.899103e+02
1.171222e+02	-8.786926e+02	-5.334651e-01	2.370609e+02	5.736589e+02	-1.921959e+02
-1.237143e+03	-2.711244e+03	-9.973770e+01	1.858531e+02	-1.750545e+02	2.198133e+02
1.219576e+03	-2.341585e+02	3.062484e+03	-9.214334e+00	-9.054737e+01	2.441928e+01
-1.509285e+03	-1.526509e+03	3.630254e+01	2.201738e+02	-1.191351e+02	-1.942969e+02
1.509791e+03	7.840555e+02	2.825506e+02	-8.198507e+01	-3.826052e+02	-3.490315e+02
-4.258423e+02	2.227548e+02	1.169337e+03	-2.058616e+02	-1.857966e+02	-3.860821e+02
6.161460e+03	2.303337e+03	4.756315e+03	7.539652e+01	-7.168900e+00	-5.748424e+01
-1.808562e+02	-1.273087e+03	-2.091874e+02	-2.664570e+02	1.754524e+02	1.987850e+02
-1.870240e+03	1.129710e+03	5.448447e+02	1.121295e+00	-2.776819e+02	2.317415e+02
4.281104e+03	2.627258e+02	7.096879e+02	1.368582e+02	1.569842e+02	1.138328e+02
-3.098477e+02	1.462972e+03	-6.743371e+02	2.280967e+02	-8.998765e+01	-2.736063e+02
-9.617964e+02	1.154606e+03	1.993845e+02	-4.065817e+01	-2.727491e+02	-3.972346e+02
-6.188116e+02	-1.179405e+02	1.079832e+02	-4.605563e+02	1.066291e+02	6.530973e+02
5.315436e+02	3.928880e+02	-8.925413e+02	5.566617e+01	4.384212e+02	5.008952e+01
-1.283476e+03	5.733415e+02	-1.035374e+03	-8.087610e+01	-1.472315e+01	-8.263454e+01
-3.007308e+02	-3.877613e+02	2.011413e+02	1.253677e+02	6.271053e+01	1.204545e+02
-3.202797e+03	9.656397e+02	-1.141970e+03	-1.101796e+02	-1.385151e+02	7.627143e+01
-2.174162e+02	-1.162906e+02	-2.179273e+02	3.030025e+02	1.966487e+02	-1.119293e+02
-8.807210e+02	-6.649373e+02	1.898445e+03	-3.865185e+02	3.007686e+02	-1.256133e+01
-2.046561e+03	3.515955e+03	1.135690e+03	3.338607e+02	2.279113e+02	4.760718e+01
1.597099e+03	-1.498880e+03	-1.653960e+02	1.261560e+01	2.074438e+02	-8.031424e+01
4.357027e+03	2.462227e+03	-6.761586e+03	-1.950311e+01	1.661582e+02	-1.532249e+02
2.585852e+03	1.250301e+03	4.143007e+03	5.251390e+01	-4.241565e+02	-1.953082e+02
-1.385839e+03	8.489730e+02	6.207150e+02	-4.203754e+02	-6.222346e+01	1.770640e+02
1.769013e+02	-1.174902e+03	-4.670128e+03	-2.807895e+02	2.581714e+02	-3.501248e+01
1.545283e+03	-1.926126e+03	-7.369921e+02	-1.047568e+02	6.857431e+01	-2.577096e+02
9.272983e+02	1.112498e+03	-4.807770e+02	2.135778e+01	5.462032e+01	4.164326e+02
5.233342e+01	-9.020302e+02	2.311361e+03	-3.137071e+02	1.990099e+01	-6.240695e+01
